chr21	30117043	30118043	1
chr21	38862018	38863018	0
chr21	44065645	44066645	0
chr21	41532577	41533577	0
chr21	28536331	28537331	0
chr21	37234857	37235857	0
chr21	32785824	32786824	0
chr21	15767971	15768971	0
chr21	25418336	25419336	0
chr21	36395207	36396207	0
chr21	29819376	29820376	0
chr21	37254560	37255560	0
chr21	28450617	28451617	0
chr21	28442586	28443586	0
chr21	45789386	45790386	0
chr21	29199824	29200824	0
chr21	31520535	31521535	0
chr21	20712750	20713750	0
chr21	27487380	27488380	0
chr21	16859188	16860188	0
chr21	39819658	39820658	0
chr21	10601112	10602112	0
chr21	19177914	19178914	0
chr21	36130699	36131699	0
chr21	43032387	43033387	0
chr21	41092810	41093810	0
chr21	32915015	32916015	0
chr21	22109445	22110445	0
chr21	30035140	30036140	0
chr21	40351209	40352209	0
chr21	23488075	23489075	0
chr21	46760875	46761875	0
chr21	39530667	39531667	0
chr21	33864203	33865203	0
chr21	22509747	22510747	0
chr21	46366963	46367963	0
chr21	26107256	26108256	0
chr21	45518378	45519378	0
chr21	40366574	40367574	0
chr21	31809374	31810374	0
chr21	16834097	16835097	0
chr21	18365668	18366668	0
chr21	47536808	47537808	0
chr21	25049748	25050748	0
chr21	40558305	40559305	0
chr21	44263007	44264007	0
chr21	42211059	42212059	0
chr21	24482954	24483954	0
chr21	22436109	22437109	0
chr21	31642426	31643426	0
chr21	47239781	47240781	0
chr21	27208892	27209892	0
chr21	45703288	45704288	0
chr21	30151700	30152700	0
chr21	46891474	46892474	0
chr21	28562933	28563933	0
chr21	43710555	43711555	0
chr21	44846727	44847727	1
chr21	24624161	24625161	0
chr21	35939816	35940816	0
chr21	23236327	23237327	0
chr21	33581091	33582091	0
chr21	15838527	15839527	0
chr21	44852893	44853893	1
chr21	29953141	29954141	0
chr21	43581307	43582307	0
chr21	17497113	17498113	0
chr21	44092826	44093826	0
chr21	16521275	16522275	0
chr21	43343399	43344399	0
chr21	20648355	20649355	0
chr21	35311303	35312303	0
chr21	36085351	36086351	0
chr21	36508280	36509280	0
chr21	36399007	36400007	0
chr21	19158392	19159392	0
chr21	46696665	46697665	0
chr21	39264158	39265158	0
chr21	42879426	42880426	0
chr21	16841117	16842117	0
chr21	35395591	35396591	0
chr21	34557585	34558585	0
chr21	43492992	43493992	0
chr21	17776449	17777449	0
chr21	32086105	32087105	0
chr21	28534180	28535180	0
chr21	45368715	45369715	0
chr21	26878882	26879882	0
chr21	48093870	48094870	0
chr21	16219942	16220942	0
chr21	36163638	36164638	0
chr21	37229992	37230992	0
chr21	33420846	33421846	0
chr21	23630729	23631729	0
chr21	27487680	27488680	0
chr21	45045666	45046666	0
chr21	47480660	47481660	0
chr21	29904615	29905615	0
chr21	31294815	31295815	0
chr21	36646285	36647285	0
chr21	35174273	35175273	0
chr21	29185295	29186295	0
chr21	23225661	23226661	0
chr21	46993375	46994375	0
chr21	24852604	24853604	0
chr21	45485441	45486441	0
chr21	29855250	29856250	0
chr21	31090190	31091190	0
chr21	41222428	41223428	0
chr21	34022954	34023954	0
chr21	36148088	36149088	0
chr21	33220057	33221057	0
chr21	17858310	17859310	0
chr21	17245936	17246936	0
chr21	34911752	34912752	0
chr21	45898144	45899144	0
chr21	34619454	34620454	0
chr21	41042104	41043104	0
chr21	20325336	20326336	0
chr21	26550941	26551941	0
chr21	22729533	22730533	0
chr21	19297675	19298675	0
chr21	30880517	30881517	0
chr21	31058972	31059972	0
chr21	46832843	46833843	0
chr21	35658424	35659424	0
chr21	20591481	20592481	0
chr21	41613759	41614759	0
chr21	35739258	35740258	1
chr21	17879593	17880593	0
chr21	27271485	27272485	0
chr21	44347604	44348604	0
chr21	40252592	40253592	0
chr21	16135363	16136363	1
chr21	36309314	36310314	0
chr21	46960964	46961964	0
chr21	16580432	16581432	0
chr21	30130293	30131293	0
chr21	22571545	22572545	0
chr21	42678743	42679743	0
chr21	45405579	45406579	0
chr21	47573261	47574261	0
chr21	44836857	44837857	0
chr21	42740076	42741076	0
chr21	44127177	44128177	0
chr21	40052139	40053139	0
chr21	48017643	48018643	0
chr21	27338915	27339915	0
chr21	46157329	46158329	0
chr21	17114569	17115569	0
chr21	43190268	43191268	0
chr21	23452021	23453021	0
chr21	22194387	22195387	0
chr21	36095760	36096760	0
chr21	28562433	28563433	0
chr21	16665165	16666165	0
chr21	43194344	43195344	0
chr21	30540956	30541956	0
chr21	42651901	42652901	0
chr21	30203767	30204767	0
chr21	26705348	26706348	0
chr21	36088752	36089752	0
chr21	43174168	43175168	0
chr21	46468001	46469001	0
chr21	29015129	29016129	0
chr21	45454599	45455599	0
chr21	41175746	41176746	0
chr21	45618283	45619283	0
chr21	17267398	17268398	0
chr21	47805690	47806690	0
chr21	15182811	15183811	0
chr21	17381565	17382565	0
chr21	45797396	45798396	0
chr21	42159277	42160277	0
chr21	37927214	37928214	0
chr21	17906542	17907542	0
chr21	35013846	35014846	1
chr21	40035339	40036339	0
chr21	36360648	36361648	0
chr21	42282882	42283882	0
chr21	39455022	39456022	0
chr21	36288015	36289015	0
chr21	42348240	42349240	0
chr21	40353738	40354738	0
chr21	25744815	25745815	0
chr21	44612032	44613032	0
chr21	42171127	42172127	0
chr21	36280839	36281839	0
chr21	16189061	16190061	0
chr21	32414029	32415029	1
chr21	32640095	32641095	0
chr21	40794509	40795509	0
chr21	37281797	37282797	0
chr21	35669007	35670007	0
chr21	42753258	42754258	0
chr21	22382775	22383775	0
chr21	28254142	28255142	0
chr21	38152954	38153954	0
chr21	43700325	43701325	0
chr21	35677436	35678436	0
chr21	10939158	10940158	0
chr21	45101150	45102150	0
chr21	28024884	28025884	0
chr21	22587864	22588864	0
chr21	29423994	29424994	0
chr21	42791798	42792798	1
chr21	45325761	45326761	0
chr21	36458638	36459638	0
chr21	28027554	28028554	0
chr21	30750706	30751706	0
chr21	15983549	15984549	0
chr21	41580217	41581217	0
chr21	29204084	29205084	0
chr21	44151025	44152025	0
chr21	42309715	42310715	0
chr21	30763851	30764851	0
chr21	9911330	9912330	0
chr21	23747278	23748278	0
chr21	22755573	22756573	0
chr21	34894782	34895782	0
chr21	47906298	47907298	0
chr21	22984319	22985319	0
chr21	39897040	39898040	0
chr21	40751589	40752589	1
chr21	46119521	46120521	0
chr21	32828296	32829296	0
chr21	47124417	47125417	0
chr21	11151303	11152303	0
chr21	30562952	30563952	0
chr21	31594645	31595645	0
chr21	30976366	30977366	0
chr21	28572944	28573944	0
chr21	40294928	40295928	0
chr21	33484368	33485368	0
chr21	19376662	19377662	0
chr21	28586250	28587250	0
chr21	43511476	43512476	0
chr21	27746827	27747827	0
chr21	37980437	37981437	0
chr21	45287031	45288031	0
chr21	43895504	43896504	0
chr21	41936035	41937035	0
chr21	32530134	32531134	0
chr21	39655917	39656917	0
chr21	43363816	43364816	0
chr21	37825669	37826669	0
chr21	16426821	16427821	0
chr21	18807925	18808925	0
chr21	36164688	36165688	0
chr21	20827708	20828708	0
chr21	35826916	35827916	0
chr21	24407797	24408797	0
chr21	38897754	38898754	0
chr21	43346163	43347163	1
chr21	42908299	42909299	0
chr21	35513368	35514368	0
chr21	45969351	45970351	0
chr21	27372229	27373229	0
chr21	18416545	18417545	0
chr21	9469699	9470699	0
chr21	18984454	18985454	0
chr21	46285060	46286060	1
chr21	40900097	40901097	0
chr21	33564265	33565265	0
chr21	27072919	27073919	0
chr21	43910360	43911360	0
chr21	32394943	32395943	0
chr21	44490171	44491171	0
chr21	33205003	33206003	0
chr21	31701531	31702531	0
chr21	29230352	29231352	0
chr21	32948924	32949924	0
chr21	39358179	39359179	0
chr21	47873740	47874740	0
chr21	16932472	16933472	0
chr21	27913261	27914261	0
chr21	30437105	30438105	1
chr21	37906452	37907452	1
chr21	28817163	28818163	0
chr21	39530967	39531967	1
chr21	40418358	40419358	0
chr21	39948856	39949856	0
chr21	27001849	27002849	0
chr21	23157074	23158074	0
chr21	39818958	39819958	0
chr21	27369616	27370616	0
chr21	42750134	42751134	0
chr21	15784458	15785458	0
chr21	46138081	46139081	0
chr21	36512701	36513701	0
chr21	21272290	21273290	0
chr21	22186915	22187915	0
chr21	28330647	28331647	0
chr21	27500261	27501261	0
chr21	19104425	19105425	0
chr21	35548959	35549959	0
chr21	33555581	33556581	0
chr21	47608862	47609862	0
chr21	37282147	37283147	0
chr21	27817150	27818150	0
chr21	35433661	35434661	0
chr21	40432495	40433495	0
chr21	36863390	36864390	0
chr21	32706296	32707296	0
chr21	30589045	30590045	0
chr21	35889929	35890929	0
chr21	44782736	44783736	0
chr21	33856843	33857843	0
chr21	42473900	42474900	0
chr21	27464928	27465928	0
chr21	45363990	45364990	0
chr21	34495145	34496145	0
chr21	46890874	46891874	0
chr21	43173213	43174213	0
chr21	47033427	47034427	0
chr21	35526472	35527472	0
chr21	46530458	46531458	0
chr21	33847100	33848100	0
chr21	46510474	46511474	0
chr21	19754098	19755098	0
chr21	40908920	40909920	0
chr21	44435718	44436718	0
chr21	31907728	31908728	0
chr21	15852831	15853831	0
chr21	47400973	47401973	0
chr21	36393311	36394311	0
chr21	32007058	32008058	0
chr21	22560759	22561759	0
chr21	37451571	37452571	0
chr21	39462373	39463373	0
chr21	15478347	15479347	0
chr21	38490054	38491054	0
chr21	15983499	15984499	0
chr21	19421178	19422178	0
chr21	27208342	27209342	0
chr21	27441090	27442090	0
chr21	36070398	36071398	0
chr21	42060160	42061160	0
chr21	24270179	24271179	0
chr21	28601087	28602087	0
chr21	30802535	30803535	0
chr21	22320766	22321766	0
chr21	31418369	31419369	0
chr21	44683174	44684174	0
chr21	20128443	20129443	0
chr21	46031356	46032356	0
chr21	35193972	35194972	0
chr21	41086359	41087359	0
chr21	38602842	38603842	0
chr21	41870708	41871708	0
chr21	45224925	45225925	1
chr21	17304230	17305230	0
chr21	17429975	17430975	0
chr21	29167679	29168679	0
chr21	40984326	40985326	0
chr21	47314627	47315627	0
chr21	32881406	32882406	1
chr21	28221447	28222447	0
chr21	35599454	35600454	0
chr21	44071579	44072579	0
chr21	18720418	18721418	0
chr21	32348197	32349197	0
chr21	17141207	17142207	0
chr21	43263145	43264145	0
chr21	47145656	47146656	0
chr21	30380766	30381766	0
chr21	42743226	42744226	0
chr21	43397175	43398175	0
chr21	27757378	27758378	0
chr21	47425017	47426017	0
chr21	30183961	30184961	0
chr21	16727048	16728048	0
chr21	31582601	31583601	0
chr21	46675846	46676846	0
chr21	25184243	25185243	0
chr21	19430979	19431979	0
chr21	32744025	32745025	0
chr21	25578355	25579355	0
chr21	46143688	46144688	0
chr21	37291602	37292602	0
chr21	21524063	21525063	0
chr21	22655254	22656254	0
chr21	15493338	15494338	0
chr21	35995704	35996704	0
chr21	22888729	22889729	0
chr21	9871758	9872758	0
chr21	45444978	45445978	1
chr21	35276128	35277128	0
chr21	17300534	17301534	0
chr21	26793211	26794211	1
chr21	28455254	28456254	0
chr21	42602290	42603290	0
chr21	18635863	18636863	0
chr21	46359298	46360298	1
chr21	19175685	19176685	0
chr21	39369055	39370055	0
chr21	32804876	32805876	0
chr21	44152960	44153960	0
chr21	46117146	46118146	0
chr21	19770605	19771605	0
chr21	45401069	45402069	0
chr21	26218704	26219704	0
chr21	42954127	42955127	0
chr21	29782028	29783028	0
chr21	16295779	16296779	0
chr21	33280709	33281709	0
chr21	36358882	36359882	1
chr21	34629201	34630201	0
chr21	34990331	34991331	0
chr21	23697062	23698062	0
chr21	35464399	35465399	0
chr21	30935243	30936243	0
chr21	28345487	28346487	0
chr21	46156295	46157295	0
chr21	40278428	40279428	0
chr21	38427292	38428292	0
chr21	19004181	19005181	0
chr21	16746298	16747298	0
chr21	43860218	43861218	1
chr21	32547139	32548139	0
chr21	30859739	30860739	0
chr21	36172240	36173240	0
chr21	45914998	45915998	0
chr21	19421078	19422078	0
chr21	45618233	45619233	0
chr21	35559812	35560812	0
chr21	35906465	35907465	1
chr21	28056988	28057988	0
chr21	23293812	23294812	0
chr21	42791648	42792648	1
chr21	39520114	39521114	0
chr21	36551095	36552095	0
chr21	32413579	32414579	1
chr21	19158742	19159742	0
chr21	42752152	42753152	0
chr21	40546096	40547096	0
chr21	33673630	33674630	0
chr21	43658015	43659015	1
chr21	44861187	44862187	0
chr21	32918664	32919664	0
chr21	38666464	38667464	0
chr21	18092199	18093199	0
chr21	30985196	30986196	0
chr21	29857703	29858703	0
chr21	38648436	38649436	0
chr21	35789289	35790289	1
chr21	34447883	34448883	0
chr21	17043479	17044479	1
chr21	33124167	33125167	0
chr21	41352947	41353947	0
chr21	33219407	33220407	0
chr21	40705269	40706269	0
chr21	47431663	47432663	0
chr21	45656496	45657496	0
chr21	47498436	47499436	0
chr21	42558847	42559847	0
chr21	45852687	45853687	0
chr21	18423262	18424262	0
chr21	37556537	37557537	0
chr21	31595514	31596514	0
chr21	36284062	36285062	1
chr21	32435462	32436462	0
chr21	17729377	17730377	0
chr21	32576566	32577566	0
chr21	16251310	16252310	0
chr21	23608990	23609990	0
chr21	44240497	44241497	0
chr21	34578597	34579597	0
chr21	44556632	44557632	0
chr21	44429727	44430727	0
chr21	43838717	43839717	0
chr21	28311742	28312742	0
chr21	45625989	45626989	1
chr21	22439479	22440479	0
chr21	47429897	47430897	0
chr21	15989036	15990036	0
chr21	33410939	33411939	0
chr21	34676621	34677621	0
chr21	44831593	44832593	0
chr21	38470904	38471904	0
chr21	45400069	45401069	0
chr21	34681490	34682490	0
chr21	44103219	44104219	0
chr21	31069273	31070273	0
chr21	44506338	44507338	1
chr21	41083659	41084659	0
chr21	19726922	19727922	0
chr21	40483587	40484587	0
chr21	17086074	17087074	0
chr21	36295744	36296744	0
chr21	18144749	18145749	0
chr21	31224092	31225092	0
chr21	44889020	44890020	0
chr21	44874093	44875093	1
chr21	25339946	25340946	0
chr21	34733733	34734733	0
chr21	18635763	18636763	0
chr21	21888590	21889590	0
chr21	38979064	38980064	0
chr21	46525695	46526695	0
chr21	40287118	40288118	0
chr21	36259747	36260747	1
chr21	35933621	35934621	0
chr21	35369213	35370213	0
chr21	18306816	18307816	0
chr21	23816941	23817941	0
chr21	17038727	17039727	0
chr21	45574834	45575834	1
chr21	42218565	42219565	0
chr21	46981878	46982878	0
chr21	42408965	42409965	0
chr21	35170750	35171750	0
chr21	35504578	35505578	0
chr21	38360546	38361546	0
chr21	19044744	19045744	0
chr21	45991851	45992851	0
chr21	43976974	43977974	1
chr21	31011757	31012757	0
chr21	29136108	29137108	0
chr21	26397637	26398637	0
chr21	15643826	15644826	0
chr21	22491939	22492939	0
chr21	37425908	37426908	0
chr21	42223666	42224666	0
chr21	41057922	41058922	0
chr21	44079407	44080407	0
chr21	42512388	42513388	0
chr21	21678796	21679796	0
chr21	32838601	32839601	0
chr21	40885423	40886423	0
chr21	30432485	30433485	0
chr21	27696435	27697435	0
chr21	40320395	40321395	0
chr21	31850128	31851128	0
chr21	29803120	29804120	0
chr21	37234807	37235807	0
chr21	27665055	27666055	0
chr21	43219781	43220781	0
chr21	35931576	35932576	0
chr21	40745124	40746124	1
chr21	40055591	40056591	0
chr21	27231568	27232568	0
chr21	22528031	22529031	0
chr21	22148014	22149014	0
chr21	29711505	29712505	0
chr21	46003465	46004465	1
chr21	25949201	25950201	0
chr21	30230123	30231123	0
chr21	36899881	36900881	0
chr21	41004779	41005779	0
chr21	25313749	25314749	0
chr21	43609974	43610974	0
chr21	23298384	23299384	0
chr21	18790812	18791812	0
chr21	35241498	35242498	0
chr21	42001591	42002591	0
chr21	45327594	45328594	0
chr21	32537219	32538219	0
chr21	38846973	38847973	0
chr21	15838627	15839627	0
chr21	41663543	41664543	0
chr21	18455514	18456514	0
chr21	44284942	44285942	0
chr21	17229878	17230878	0
chr21	45924911	45925911	0
chr21	28154335	28155335	0
chr21	43840691	43841691	0
chr21	47529639	47530639	0
chr21	39422731	39423731	0
chr21	17367216	17368216	0
chr21	27763298	27764298	0
chr21	44088828	44089828	0
chr21	42426195	42427195	0
chr21	46119571	46120571	0
chr21	35388997	35389997	0
chr21	44368906	44369906	0
chr21	45783363	45784363	0
chr21	42661525	42662525	0
chr21	33939713	33940713	0
chr21	47484787	47485787	0
chr21	33562913	33563913	1
chr21	22730333	22731333	0
chr21	43947943	43948943	0
chr21	29850137	29851137	0
chr21	35965195	35966195	0
chr21	42688603	42689603	0
chr21	39906548	39907548	0
chr21	30209376	30210376	0
chr21	17304380	17305380	0
chr21	42680401	42681401	0
chr21	19008547	19009547	0
chr21	31053411	31054411	0
chr21	17922536	17923536	0
chr21	17001047	17002047	0
chr21	35491941	35492941	0
chr21	36521719	36522719	0
chr21	30687142	30688142	0
chr21	30190660	30191660	0
chr21	35624926	35625926	0
chr21	38713911	38714911	0
chr21	22172091	22173091	0
chr21	18801958	18802958	0
chr21	16629540	16630540	0
chr21	31119038	31120038	0
chr21	44384686	44385686	0
chr21	23085939	23086939	0
chr21	23746628	23747628	0
chr21	29473022	29474022	0
chr21	44220360	44221360	0
chr21	24247478	24248478	0
chr21	29043395	29044395	0
chr21	28821245	28822245	0
chr21	37489167	37490167	0
chr21	42442985	42443985	0
chr21	36937269	36938269	0
chr21	47788741	47789741	1
chr21	44181144	44182144	0
chr21	44193944	44194944	0
chr21	40202680	40203680	1
chr21	33794553	33795553	0
chr21	37448971	37449971	0
chr21	46080956	46081956	0
chr21	41038868	41039868	0
chr21	33496727	33497727	0
chr21	16499151	16500151	0
chr21	37589866	37590866	0
chr21	42419567	42420567	0
chr21	30950138	30951138	0
chr21	43810510	43811510	0
chr21	27222471	27223471	0
chr21	26129306	26130306	0
chr21	46786141	46787141	0
chr21	20027864	20028864	0
chr21	34485171	34486171	0
chr21	37985349	37986349	0
chr21	28995348	28996348	0
chr21	33241626	33242626	0
chr21	27208542	27209542	0
chr21	38553566	38554566	0
chr21	43439169	43440169	0
chr21	42484293	42485293	0
chr21	29611814	29612814	0
chr21	25596231	25597231	0
chr21	39055505	39056505	0
chr21	40361299	40362299	0
chr21	47971508	47972508	0
chr21	19018783	19019783	0
chr21	33354197	33355197	0
chr21	36229705	36230705	0
chr21	30060264	30061264	0
chr21	43268903	43269903	0
chr21	30670545	30671545	1
chr21	47423295	47424295	0
chr21	9484750	9485750	0
chr21	42619755	42620755	0
chr21	46461418	46462418	0
chr21	24308638	24309638	0
chr21	34774569	34775569	0
chr21	33164954	33165954	0
chr21	42764964	42765964	0
chr21	17016236	17017236	0
chr21	29188695	29189695	0
chr21	38552716	38553716	0
chr21	35014446	35015446	1
chr21	43682803	43683803	0
chr21	36637699	36638699	0
chr21	22563404	22564404	0
chr21	41712040	41713040	0
chr21	29976606	29977606	0
chr21	39668650	39669650	0
chr21	47608662	47609662	0
chr21	21630893	21631893	0
chr21	31243040	31244040	0
chr21	46329654	46330654	0
chr21	39678787	39679787	0
chr21	36315647	36316647	0
chr21	44421153	44422153	0
chr21	18569454	18570454	0
chr21	16780167	16781167	0
chr21	42840010	42841010	0
chr21	46868714	46869714	0
chr21	46520414	46521414	0
chr21	38493164	38494164	0
chr21	46697991	46698991	0
chr21	35874579	35875579	0
chr21	24082780	24083780	0
chr21	46392744	46393744	0
chr21	42029800	42030800	0
chr21	35473222	35474222	0
chr21	18095588	18096588	0
chr21	16680784	16681784	0
chr21	16010407	16011407	0
chr21	34017476	34018476	0
chr21	35752646	35753646	0
chr21	28032535	28033535	0
chr21	35039619	35040619	0
chr21	33880367	33881367	0
chr21	42666789	42667789	0
chr21	37879813	37880813	0
chr21	31318832	31319832	0
chr21	46738627	46739627	0
chr21	40943893	40944893	0
chr21	36675276	36676276	0
chr21	39240818	39241818	0
chr21	34399759	34400759	0
chr21	43423005	43424005	1
chr21	11118166	11119166	0
chr21	38102659	38103659	0
chr21	45487009	45488009	0
chr21	39424860	39425860	0
chr21	44425468	44426468	0
chr21	22564760	22565760	0
chr21	35409155	35410155	0
chr21	43483972	43484972	0
chr21	40427854	40428854	0
chr21	35469057	35470057	0
chr21	37578021	37579021	0
chr21	43825303	43826303	0
chr21	26547229	26548229	0
chr21	30167059	30168059	0
chr21	34602191	34603191	1
chr21	37182305	37183305	0
chr21	22371078	22372078	0
chr21	32488786	32489786	0
chr21	42944193	42945193	0
chr21	39206636	39207636	0
chr21	32838501	32839501	0
chr21	24314414	24315414	0
chr21	26646351	26647351	0
chr21	34070193	34071193	0
chr21	18170419	18171419	0
chr21	45883478	45884478	0
chr21	42422471	42423471	0
chr21	37772395	37773395	0
chr21	34760371	34761371	0
chr21	30351896	30352896	0
chr21	42700748	42701748	0
chr21	34166657	34167657	0
chr21	33543835	33544835	0
chr21	22545243	22546243	0
chr21	47592413	47593413	0
chr21	28290977	28291977	0
chr21	46530208	46531208	0
chr21	31288714	31289714	0
chr21	24824651	24825651	0
chr21	44275198	44276198	0
chr21	32698723	32699723	1
chr21	41079084	41080084	0
chr21	30278560	30279560	0
chr21	16064108	16065108	0
chr21	24746470	24747470	0
chr21	41013611	41014611	0
chr21	24333537	24334537	0
chr21	29946432	29947432	0
chr21	30380416	30381416	0
chr21	39171871	39172871	0
chr21	23278550	23279550	0
chr21	33172591	33173591	0
chr21	21388706	21389706	0
chr21	30868621	30869621	0
chr21	25585824	25586824	0
chr21	21624733	21625733	0
chr21	41135370	41136370	0
chr21	17791032	17792032	0
chr21	28129438	28130438	0
chr21	43486288	43487288	0
chr21	47580636	47581636	0
chr21	35962223	35963223	0
chr21	22021002	22022002	0
chr21	45039493	45040493	0
chr21	22442689	22443689	0
chr21	27033101	27034101	0
chr21	36278088	36279088	0
chr21	40184610	40185610	0
chr21	37904090	37905090	0
chr21	47737586	47738586	0
chr21	39426206	39427206	0
chr21	33752910	33753910	0
chr21	35039519	35040519	0
chr21	35998119	35999119	0
chr21	38460397	38461397	0
chr21	16698003	16699003	0
chr21	46385974	46386974	0
chr21	41758719	41759719	0
chr21	30773118	30774118	0
chr21	35716420	35717420	0
chr21	47739382	47740382	0
chr21	25504463	25505463	0
chr21	37649032	37650032	0
chr21	18124473	18125473	0
chr21	24981314	24982314	0
chr21	45742582	45743582	0
chr21	47216427	47217427	0
chr21	42527959	42528959	0
chr21	30524983	30525983	0
chr21	33980761	33981761	0
chr21	31039583	31040583	0
chr21	35787742	35788742	0
chr21	46292303	46293303	0
chr21	33933604	33934604	0
chr21	11127900	11128900	0
chr21	43196946	43197946	0
chr21	44104669	44105669	0
chr21	33342247	33343247	0
chr21	17828655	17829655	0
chr21	38131848	38132848	0
chr21	38002834	38003834	0
chr21	29987276	29988276	0
chr21	40094392	40095392	0
chr21	34234030	34235030	0
chr21	39755693	39756693	0
chr21	28123302	28124302	0
chr21	27399747	27400747	0
chr21	45265218	45266218	0
chr21	29670143	29671143	0
chr21	44481363	44482363	0
chr21	37348681	37349681	0
chr21	44738419	44739419	1
chr21	41065077	41066077	0
chr21	31693513	31694513	0
chr21	35209720	35210720	0
chr21	47373454	47374454	0
chr21	43815043	43816043	0
chr21	46632586	46633586	0
chr21	45674517	45675517	0
chr21	43091667	43092667	0
chr21	37794802	37795802	0
chr21	38649626	38650626	0
chr21	30951337	30952337	0
chr21	31142637	31143637	0
chr21	47891009	47892009	0
chr21	47976909	47977909	0
chr21	46759020	46760020	0
chr21	28111947	28112947	0
chr21	42850432	42851432	0
chr21	25448095	25449095	0
chr21	41853267	41854267	0
chr21	34429458	34430458	0
chr21	22510297	22511297	0
chr21	33447899	33448899	0
chr21	46287794	46288794	0
chr21	16319704	16320704	0
chr21	43705349	43706349	1
chr21	35171600	35172600	0
chr21	24848077	24849077	0
chr21	37201179	37202179	0
chr21	36677178	36678178	0
chr21	28408119	28409119	0
chr21	38065023	38066023	0
chr21	47266169	47267169	0
chr21	15112164	15113164	0
chr21	44183262	44184262	0
chr21	38162250	38163250	0
chr21	19505711	19506711	0
chr21	44710270	44711270	0
